transaction_id,date,hour,time_slot,city,persona,is_weekend,temp_f,cpi,category,product_name,size,base_price,customizations,n_customizations,upcharge,total_price,calories,sugar_g,caffeine_mg
TXN-065324,2024-05-07,10,late_morning,Los Angeles,student,0,62.5,313.0,Signature Espresso Drinks,Hot Chocolate (Without Whipped Cream),Grande,5.2,Whipped Cream,1,0.0,6.14,150,22,10.0
TXN-065325,2025-07-20,10,late_morning,New York,weekend_explorer,1,82.1,323.3,Signature Espresso Drinks,Hot Chocolate (Without Whipped Cream),Venti,5.45,Whipped Cream,1,0.0,6.65,320,55,30.0
TXN-065326,2025-08-26,13,lunch,Chicago,morning_commuter,0,64.1,324.2,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Grande,4.21,none,0,0.0,5.15,130,17,75.0
TXN-065327,2025-10-30,7,morning_rush,Los Angeles,afternoon_treat,0,72.3,325.1,Frappuccino® Blended Crème,Vanilla Bean (Without Whipped Cream),Grande,5.08,none,0,0.0,6.23,200,38,0.0
TXN-065328,2024-08-11,16,afternoon,New York,student,1,73.7,314.7,Frappuccino® Blended Coffee,Coffee,Tall,4.33,Vanilla Syrup,1,0.6,5.86,160,36,0.0
TXN-065329,2025-07-15,16,afternoon,Chicago,student,0,79.1,323.3,Coffee,Brewed Coffee,Short,2.03,none,0,0.0,2.48,3,0,175.0
TXN-065330,2024-06-07,19,evening,Houston,weekend_explorer,0,82.3,313.6,Frappuccino® Blended Coffee,Coffee,Venti,5.43,none,0,0.0,6.43,310,69,95.0
TXN-065331,2025-09-07,11,late_morning,Seattle,weekend_explorer,1,64.8,,Shaken Iced Beverages,Shaken Iced Tazo® Tea (With Classic Syrup),Tall,4.13,Vanilla Syrup|Whipped Cream,2,0.6,,60,15,170.0
TXN-065332,2024-05-26,13,lunch,New York,afternoon_treat,1,68.0,313.0,Frappuccino® Blended Coffee,Java Chip (Without Whipped Cream),Tall,4.53,Oat Milk|Whipped Cream|Mocha Sauce,3,1.3,6.89,220,44,75.0
TXN-065333,2024-05-25,9,morning_rush,Houston,morning_commuter,1,83.2,313.0,Classic Espresso Drinks,Caffè Latte,Short,3.36,none,0,0.0,3.97,70,9,75.0
TXN-065334,2025-06-07,7,morning_rush,Los Angeles,morning_commuter,1,66.2,322.2,Smoothies,Banana Chocolate Smoothie,Grande,5.24,Extra Shot|Whipped Cream,2,0.8,7.34,280,34,
TXN-065335,2025-05-20,8,morning_rush,Seattle,morning_commuter,0,53.7,321.4,Coffee,Brewed Coffee,Grande,2.55,none,0,0.0,3.09,5,0,330.0
TXN-065336,2025-12-30,17,evening,New York,student,0,29.6,326.6,Coffee,Brewed Coffee,Tall,2.18,none,0,0.0,2.69,4,0,260.0
TXN-065337,2025-11-09,15,afternoon,New York,afternoon_treat,1,55.0,326.0,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),Tall,4.39,none,0,0.0,5.4,180,40,130.0
TXN-065338,2026-01-17,13,lunch,Los Angeles,weekend_explorer,1,57.8,327.5,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),Tall,4.39,Oat Milk,1,0.7,6.29,180,40,130.0
TXN-065339,2024-07-23,6,early_morning,New York,student,0,76.2,314.1,Frappuccino® Blended Coffee,Coffee,Venti,5.43,Cold Foam,1,1.0,7.62,310,69,95.0
TXN-065340,2026-01-13,12,lunch,Chicago,weekend_explorer,0,40.7,327.5,Signature Espresso Drinks,Hot Chocolate (Without Whipped Cream),Tall,4.71,none,0,0.0,5.82,190,32,20.0
TXN-065341,2026-02-14,5,early_morning,New York,student,1,29.6,327.5,Shaken Iced Beverages,Iced Brewed Coffee (With Milk & Classic Syrup),Venti,4.77,none,0,0.0,5.9,160,36,125.0
TXN-065342,2024-09-24,12,lunch,Seattle,weekend_explorer,0,63.1,315.6,Classic Espresso Drinks,Caffè Latte,Grande,4.21,Mocha Sauce,1,0.6,5.73,100,9,75.0
TXN-065343,2025-04-07,16,afternoon,Seattle,afternoon_treat,0,50.8,320.6,Smoothies,Orange Mango Banana Smoothie,Grande,5.37,none,0,0.0,6.5,260,37,15.0
TXN-065344,2026-01-08,13,lunch,New York,weekend_explorer,0,41.2,327.5,Classic Espresso Drinks,Cappuccino,Grande,4.14,none,0,0.0,5.12,80,7,75.0
TXN-065345,2025-07-23,9,morning_rush,Seattle,morning_commuter,0,68.5,323.3,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),Tall,4.28,none,0,0.0,5.22,180,41,70.0
TXN-065346,2024-09-04,17,evening,Seattle,student,0,62.3,315.6,Shaken Iced Beverages,Iced Brewed Coffee (With Classic Syrup),Grande,4.34,none,0,0.0,5.17,90,21,165.0
TXN-065347,2024-04-15,9,morning_rush,New York,student,0,64.7,313.2,Classic Espresso Drinks,Caffè Latte,Tall,3.94,Extra Shot,1,0.8,5.6,100,14,75.0
TXN-065348,2024-12-30,12,lunch,Seattle,afternoon_treat,0,42.7,319.0,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Tall,4.1,none,0,0.0,4.94,150,27,75.0
TXN-065349,2025-04-09,11,late_morning,Los Angeles,health_conscious,0,69.1,320.6,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),Grande,5.0,Caramel Drizzle|Mocha Sauce,2,1.2,7.5,200,41,70.0
TXN-065350,2025-12-31,7,morning_rush,Houston,student,0,48.1,326.6,Tazo® Tea Drinks,Tazo® Green Tea Latte,Venti,4.04,none,0,0.0,4.98,370,71,110.0
TXN-065351,2024-12-17,6,early_morning,Seattle,health_conscious,0,43.3,319.0,Classic Espresso Drinks,Cappuccino,Grande,4.14,none,0,0.0,4.98,80,7,75.0
TXN-065352,2025-10-04,20,evening,Chicago,morning_commuter,1,75.8,325.1,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Grande,4.3,Caramel Drizzle,1,0.6,6.01,130,17,85.0
TXN-065353,2025-09-25,11,late_morning,Seattle,student,0,57.3,,Coffee,Brewed Coffee,Venti,2.92,none,0,0.0,,5,0,410.0
TXN-065354,2024-08-13,9,morning_rush,New York,student,0,70.9,314.7,Classic Espresso Drinks,Caffè Latte,Grande,4.21,none,0,0.0,5.0,100,9,75.0
TXN-065355,2025-08-07,7,morning_rush,New York,morning_commuter,0,73.4,324.2,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Grande,4.3,Caramel Drizzle,1,0.6,6.0,130,17,85.0
TXN-065356,2025-08-01,9,morning_rush,Seattle,morning_commuter,0,69.6,323.3,Smoothies,Orange Mango Banana Smoothie,Grande,5.37,Extra Shot,1,0.8,7.53,260,37,15.0
TXN-065357,2025-11-28,9,morning_rush,New York,morning_commuter,0,36.5,326.0,Coffee,Brewed Coffee,Venti,2.92,Extra Shot|Caramel Drizzle|Cold Foam,3,2.4,6.55,5,0,410.0
TXN-065358,2025-10-05,10,late_morning,Houston,health_conscious,1,79.9,325.1,Smoothies,Orange Mango Banana Smoothie,Grande,5.37,none,0,0.0,6.59,260,37,15.0
TXN-065359,2024-05-12,9,morning_rush,Chicago,afternoon_treat,1,62.4,313.0,Frappuccino® Blended Crème,Vanilla Bean (Without Whipped Cream),Tall,4.36,none,0,0.0,5.15,170,38,0.0
TXN-065360,2025-07-01,7,morning_rush,New York,morning_commuter,0,81.0,322.2,Coffee,Brewed Coffee,Grande,2.55,none,0,0.0,3.1,5,0,330.0
TXN-065361,2025-08-02,18,evening,New York,student,1,70.0,324.2,Frappuccino® Blended Crème,Vanilla Bean (Without Whipped Cream),Tall,4.36,none,0,0.0,5.34,170,38,0.0
TXN-065362,2025-10-23,8,morning_rush,Los Angeles,morning_commuter,0,64.1,325.1,Coffee,Brewed Coffee,Venti,2.92,none,0,0.0,3.58,5,0,410.0
TXN-065363,2025-01-22,9,morning_rush,Seattle,morning_commuter,0,35.6,319.7,Classic Espresso Drinks,Cappuccino,Tall,3.98,none,0,0.0,4.8,60,8,75.0
TXN-065364,2025-10-18,15,afternoon,New York,afternoon_treat,1,53.5,325.1,Shaken Iced Beverages,Iced Brewed Coffee (With Milk & Classic Syrup),Tall,4.08,none,0,0.0,5.01,80,18,90.0
TXN-065365,2024-06-30,7,morning_rush,New York,health_conscious,1,79.3,313.6,Coffee,Brewed Coffee,Venti,2.92,none,0,0.0,3.46,5,0,410.0
TXN-065366,2025-02-26,7,morning_rush,New York,morning_commuter,0,44.9,319.8,Signature Espresso Drinks,Caramel Apple Spice (Without Whipped Cream),Venti,5.6,none,0,0.0,6.76,360,83,0.0
TXN-065367,2024-09-19,15,afternoon,Seattle,student,0,57.6,315.6,Classic Espresso Drinks,Caffè Americano,Grande,4.23,none,0,0.0,5.04,15,0,225.0
TXN-065368,2025-08-27,6,early_morning,Chicago,morning_commuter,0,66.4,324.2,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Venti,4.69,Vanilla Syrup|Oat Milk|Whipped Cream,3,1.3,7.33,280,44,180.0
TXN-065369,2025-12-26,13,lunch,New York,weekend_explorer,0,24.6,326.6,Signature Espresso Drinks,Hot Chocolate (Without Whipped Cream),Grande,5.2,Mocha Sauce,1,0.6,7.15,150,22,10.0
TXN-065370,2024-04-12,15,afternoon,Los Angeles,afternoon_treat,0,59.6,313.2,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),Tall,4.39,Vanilla Syrup,1,0.6,5.9,180,40,130.0
TXN-065371,2025-07-02,8,morning_rush,Los Angeles,health_conscious,0,68.4,323.3,Tazo® Tea Drinks,Tazo® Chai Tea Latte,Venti,4.17,none,0,0.0,5.09,260,54,120.0
TXN-065372,2025-11-12,20,evening,New York,student,0,41.9,326.0,Classic Espresso Drinks,Caffè Americano,Venti,4.63,Extra Shot|Cold Foam,2,1.8,7.91,25,0,300.0
TXN-065373,2025-12-24,15,afternoon,Los Angeles,student,0,60.0,326.6,Classic Espresso Drinks,Caffè Latte,Grande,4.21,Oat Milk|Mocha Sauce,2,1.3,6.79,100,9,75.0
TXN-065374,2024-11-29,12,lunch,Chicago,weekend_explorer,0,24.9,317.6,Shaken Iced Beverages,Shaken Iced Tazo® Tea Lemonade (With Classic Syrup),Venti,4.77,Mocha Sauce,1,0.6,6.44,190,49,
TXN-065375,2024-05-13,8,morning_rush,Houston,afternoon_treat,0,76.2,313.0,Signature Espresso Drinks,Hot Chocolate (Without Whipped Cream),Grande,5.2,none,0,0.0,6.14,150,22,10.0
TXN-065376,2025-08-05,12,lunch,Seattle,afternoon_treat,0,67.9,324.2,Classic Espresso Drinks,Caffè Latte,Grande,4.21,Extra Shot|Caramel Drizzle,2,1.4,6.87,100,9,75.0
TXN-065377,2025-05-28,8,morning_rush,Chicago,health_conscious,0,54.8,321.4,Shaken Iced Beverages,Shaken Iced Tazo® Tea (With Classic Syrup),Tall,4.13,none,0,0.0,5.01,60,15,170.0
TXN-065378,2024-04-02,10,late_morning,Los Angeles,student,0,58.3,313.2,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Grande,4.21,Extra Shot|Cold Foam,2,1.8,7.1,130,17,75.0
TXN-065379,2024-05-24,17,evening,Houston,student,0,82.8,313.0,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),Grande,5.08,none,0,0.0,6.0,200,40,70.0
TXN-065380,2024-11-30,8,morning_rush,Chicago,afternoon_treat,1,20.6,317.6,Signature Espresso Drinks,Hot Chocolate (Without Whipped Cream),Grande,5.2,none,0,0.0,6.23,150,22,10.0
TXN-065381,2025-06-30,9,morning_rush,New York,afternoon_treat,0,83.6,322.2,Tazo® Tea Drinks,Tazo® Chai Tea Latte,Grande,3.78,Whipped Cream|Cold Foam,2,1.0,5.81,120,21,50.0
TXN-065382,2025-02-25,5,early_morning,New York,afternoon_treat,0,44.8,319.8,Frappuccino® Blended Coffee,Java Chip (Without Whipped Cream),Grande,5.53,Caramel Drizzle,1,0.6,7.4,240,44,75.0
TXN-065383,2024-07-04,15,afternoon,Chicago,health_conscious,0,74.0,314.1,Frappuccino® Blended Crème,Strawberries & Crème (Without Whipped Cream),Venti,5.54,Caramel Drizzle,1,0.6,7.28,310,69,0.0
TXN-065384,2025-10-27,13,lunch,Los Angeles,afternoon_treat,0,62.7,325.1,Classic Espresso Drinks,Caffè Latte,Venti,4.39,none,0,0.0,5.39,170,23,150.0
TXN-065385,2025-06-15,14,afternoon,Los Angeles,afternoon_treat,1,74.3,322.2,Classic Espresso Drinks,Cappuccino,Grande,4.14,none,0,0.0,5.03,80,7,75.0
TXN-065386,2024-07-22,15,afternoon,Chicago,afternoon_treat,0,71.3,314.1,Signature Espresso Drinks,White Chocolate Mocha (Without Whipped Cream),Grande,5.27,Vanilla Syrup|Caramel Drizzle,2,1.2,7.67,200,29,75.0
TXN-065387,2025-07-16,8,morning_rush,Houston,morning_commuter,0,84.0,323.3,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Tall,3.61,Whipped Cream|Cold Foam,2,1.0,5.62,170,27,95.0
TXN-065388,2025-06-11,12,lunch,New York,student,0,74.6,322.2,Signature Espresso Drinks,Caramel Macchiato,Venti,5.9,Mocha Sauce,1,0.6,7.9,240,41,150.0
TXN-065389,2025-11-08,8,morning_rush,Chicago,weekend_explorer,1,45.7,326.0,Signature Espresso Drinks,White Chocolate Mocha (Without Whipped Cream),Grande,5.27,none,0,0.0,6.48,200,29,75.0
TXN-065390,2024-11-13,11,late_morning,Chicago,student,0,45.0,317.6,Coffee,Brewed Coffee,Short,2.03,none,0,0.0,2.43,3,0,175.0
TXN-065391,2026-01-28,10,late_morning,New York,student,0,13.3,327.5,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Venti,4.69,Oat Milk,1,0.7,6.66,280,44,180.0
TXN-065392,2025-04-05,8,morning_rush,Houston,weekend_explorer,1,73.4,320.6,Smoothies,Strawberry Banana Smoothie,Grande,5.21,Mocha Sauce,1,0.6,7.03,290,41,0.0
TXN-065393,2025-10-08,13,lunch,Seattle,health_conscious,0,55.0,325.1,Coffee,Brewed Coffee,Venti,2.92,Mocha Sauce,1,0.6,4.32,5,0,410.0
TXN-065394,2025-07-15,9,morning_rush,Seattle,morning_commuter,0,71.8,323.3,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Grande,4.21,none,0,0.0,5.14,130,17,75.0
TXN-065395,2025-01-25,8,morning_rush,New York,morning_commuter,1,19.4,319.7,Shaken Iced Beverages,Shaken Iced Tazo® Tea Lemonade (With Classic Syrup),Tall,3.89,Vanilla Syrup|Oat Milk|Whipped Cream,3,1.3,6.26,100,24,
TXN-065396,2025-03-20,7,morning_rush,Seattle,weekend_explorer,0,45.0,320.3,Shaken Iced Beverages,Iced Brewed Coffee (With Classic Syrup),Grande,4.34,none,0,0.0,5.25,90,21,165.0
TXN-065397,2025-05-24,9,morning_rush,New York,morning_commuter,1,55.8,321.4,Signature Espresso Drinks,Caramel Macchiato,Grande,4.97,none,0,0.0,6.03,120,15,75.0
TXN-065398,2025-12-04,10,late_morning,Seattle,student,0,44.2,326.6,Frappuccino® Blended Coffee,Coffee,Tall,4.33,none,0,0.0,5.34,160,36,0.0
TXN-065399,2025-07-31,6,early_morning,Chicago,morning_commuter,0,67.5,323.3,Coffee,Brewed Coffee,Tall,2.18,none,0,0.0,2.66,4,0,260.0
TXN-065400,2025-05-05,8,morning_rush,Los Angeles,morning_commuter,0,63.0,321.4,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Venti,4.69,none,0,0.0,5.69,280,44,180.0
TXN-065401,2024-04-03,11,late_morning,New York,afternoon_treat,0,42.4,313.2,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),Tall,4.39,Extra Shot,1,0.8,6.13,180,40,130.0
TXN-065402,2025-09-11,10,late_morning,New York,health_conscious,0,70.0,,Classic Espresso Drinks,Skinny Latte (Any Flavour),Grande,4.18,none,0,0.0,,120,16,150.0
TXN-065403,2024-04-07,14,afternoon,Houston,weekend_explorer,1,73.9,313.2,Classic Espresso Drinks,Caffè Americano,Grande,4.23,Extra Shot|Cold Foam,2,1.8,7.13,15,0,225.0
TXN-065404,2025-06-29,9,morning_rush,Los Angeles,weekend_explorer,1,72.4,322.2,Frappuccino® Blended Coffee,Java Chip (Without Whipped Cream),Grande,5.53,Vanilla Syrup|Whipped Cream,2,0.6,7.45,240,44,75.0
TXN-065405,2026-01-27,11,late_morning,Los Angeles,weekend_explorer,0,53.1,327.5,Signature Espresso Drinks,Caramel Macchiato,Grande,4.97,Vanilla Syrup,1,0.6,6.88,120,15,75.0
TXN-065406,2024-04-24,8,morning_rush,Houston,morning_commuter,0,72.3,313.2,Classic Espresso Drinks,Skinny Latte (Any Flavour),Grande,4.18,Caramel Drizzle|Whipped Cream|Cold Foam,3,1.6,6.83,120,16,150.0
TXN-065407,2025-10-05,10,late_morning,Chicago,afternoon_treat,1,74.1,325.1,Tazo® Tea Drinks,Tazo® Full-Leaf Red Tea Latte (Vanilla Rooibos),Grande,3.78,Vanilla Syrup,1,0.6,5.37,90,15,0.0
TXN-065408,2025-12-02,8,morning_rush,Los Angeles,health_conscious,0,54.9,326.6,Classic Espresso Drinks,Espresso,Grande,4.12,none,0,0.0,5.08,5,0,75.0
TXN-065409,2025-08-14,7,morning_rush,New York,morning_commuter,0,79.5,324.2,Frappuccino® Light Blended Coffee,Mocha,Tall,4.62,none,0,0.0,5.65,110,23,70.0
TXN-065410,2024-05-15,13,lunch,Los Angeles,weekend_explorer,0,61.3,313.0,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Venti,4.38,none,0,0.0,5.17,250,45,150.0
TXN-065411,2024-07-28,8,morning_rush,New York,weekend_explorer,1,76.1,314.1,Coffee,Brewed Coffee,Grande,2.55,none,0,0.0,3.02,5,0,330.0
TXN-065412,2025-03-16,10,late_morning,Houston,weekend_explorer,1,65.9,320.3,Classic Espresso Drinks,Cappuccino,Grande,4.14,none,0,0.0,5.0,80,7,75.0
TXN-065413,2024-08-15,20,evening,Chicago,weekend_explorer,0,71.2,314.7,Smoothies,Banana Chocolate Smoothie,Grande,5.24,Vanilla Syrup|Whipped Cream,2,0.6,6.94,280,34,
TXN-065414,2024-12-19,16,afternoon,Chicago,student,0,28.6,319.0,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),Venti,5.31,Whipped Cream|Cold Foam,2,1.0,7.6,340,76,140.0
TXN-065415,2024-12-14,8,morning_rush,New York,weekend_explorer,1,27.1,319.0,Signature Espresso Drinks,White Chocolate Mocha (Without Whipped Cream),Grande,5.27,none,0,0.0,6.34,200,29,75.0
TXN-065416,2026-01-08,14,afternoon,Los Angeles,afternoon_treat,0,53.2,327.5,Tazo® Tea Drinks,Tazo® Tea,Venti,4.19,none,0,0.0,5.18,0,0,
TXN-065417,2025-05-18,10,late_morning,Los Angeles,weekend_explorer,1,63.5,321.4,Frappuccino® Blended Coffee,Coffee,Venti,5.43,Vanilla Syrup|Caramel Drizzle,2,1.2,8.04,310,69,95.0
TXN-065418,2025-01-22,12,lunch,Chicago,weekend_explorer,0,11.3,319.7,Frappuccino® Blended Crème,Vanilla Bean (Without Whipped Cream),Grande,5.08,Extra Shot,1,0.8,7.09,200,38,0.0
TXN-065419,2025-06-17,9,morning_rush,Seattle,health_conscious,0,63.5,322.2,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),Tall,4.28,none,0,0.0,5.2,180,41,70.0
TXN-065420,2024-09-21,12,lunch,Seattle,weekend_explorer,1,57.6,315.6,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Grande,4.3,Oat Milk,1,0.7,5.96,130,17,85.0
TXN-065421,2025-01-30,13,lunch,Seattle,student,0,37.4,319.7,Shaken Iced Beverages,Iced Brewed Coffee (With Milk & Classic Syrup),Venti,4.77,Extra Shot|Whipped Cream,2,0.8,6.72,160,36,125.0
TXN-065422,2025-12-17,7,morning_rush,Houston,afternoon_treat,0,61.8,326.6,Signature Espresso Drinks,White Chocolate Mocha (Without Whipped Cream),Tall,4.59,Caramel Drizzle|Mocha Sauce,2,1.2,7.14,270,45,75.0
TXN-065423,2024-04-25,7,morning_rush,Seattle,morning_commuter,0,50.6,313.2,Frappuccino® Blended Coffee,Coffee,Grande,4.79,none,0,0.0,5.66,180,36,70.0
TXN-065424,2024-06-02,18,evening,Seattle,weekend_explorer,1,56.0,313.6,Classic Espresso Drinks,Caffè Latte,Venti,4.39,Oat Milk,1,0.7,6.02,170,23,150.0
TXN-065425,2024-05-22,8,morning_rush,New York,morning_commuter,0,71.6,313.0,Frappuccino® Blended Coffee,Java Chip (Without Whipped Cream),Grande,5.53,Extra Shot,1,0.8,7.48,240,44,75.0
TXN-065426,2024-11-08,16,afternoon,Seattle,afternoon_treat,0,50.0,317.6,Shaken Iced Beverages,Iced Brewed Coffee (With Milk & Classic Syrup),Tall,4.08,Vanilla Syrup,1,0.6,5.61,80,18,90.0
TXN-065427,2024-07-23,15,afternoon,Chicago,weekend_explorer,0,73.6,314.1,Frappuccino® Blended Coffee,Coffee,Venti,5.43,none,0,0.0,6.44,310,69,95.0
TXN-065428,2024-06-12,8,morning_rush,Chicago,health_conscious,0,76.3,313.6,Classic Espresso Drinks,Caffè Americano,Grande,4.23,Extra Shot|Caramel Drizzle,2,1.4,6.66,15,0,225.0
TXN-065429,2025-08-04,7,morning_rush,Seattle,morning_commuter,0,65.7,324.2,Shaken Iced Beverages,Shaken Iced Tazo® Tea Lemonade (With Classic Syrup),Grande,4.32,none,0,0.0,5.29,130,33,
TXN-065430,2025-04-15,7,morning_rush,Chicago,morning_commuter,0,46.8,320.6,Frappuccino® Blended Coffee,Java Chip (Without Whipped Cream),Venti,5.4,none,0,0.0,6.53,420,84,145.0
TXN-065431,2026-01-26,20,evening,Seattle,student,0,36.4,327.5,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Tall,4.1,none,0,0.0,5.07,150,27,75.0
TXN-065432,2024-06-12,13,lunch,Seattle,weekend_explorer,0,56.1,313.6,Coffee,Brewed Coffee,Tall,2.18,none,0,0.0,2.58,4,0,260.0
TXN-065433,2025-08-23,6,early_morning,Chicago,afternoon_treat,1,73.5,324.2,Signature Espresso Drinks,White Chocolate Mocha (Without Whipped Cream),Grande,5.27,none,0,0.0,6.45,200,29,75.0
TXN-065434,2025-07-08,9,morning_rush,Chicago,weekend_explorer,0,76.4,323.3,Classic Espresso Drinks,Caffè Americano,Short,3.51,none,0,0.0,4.28,5,0,75.0
TXN-065435,2024-07-16,14,afternoon,New York,student,0,84.1,314.1,Classic Espresso Drinks,Caffè Latte,Tall,3.94,Cold Foam,1,1.0,5.86,100,14,75.0
TXN-065436,2025-12-24,17,evening,Los Angeles,student,0,60.0,326.6,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),Grande,5.08,none,0,0.0,6.26,200,40,70.0
TXN-065437,2024-08-20,13,lunch,Los Angeles,weekend_explorer,0,79.4,314.7,Frappuccino® Light Blended Coffee,Mocha,Grande,4.47,none,0,0.0,5.31,150,30,95.0
TXN-065438,2025-07-09,8,morning_rush,New York,health_conscious,0,81.4,323.3,Signature Espresso Drinks,Hot Chocolate (Without Whipped Cream),Tall,4.71,none,0,0.0,5.75,190,32,20.0
TXN-065439,2025-08-11,5,early_morning,Seattle,morning_commuter,0,74.4,324.2,Signature Espresso Drinks,Caramel Macchiato,Venti,5.9,none,0,0.0,7.22,240,41,150.0
TXN-065440,2025-01-25,9,morning_rush,Houston,afternoon_treat,1,50.6,319.7,Classic Espresso Drinks,Espresso,Grande,4.12,Mocha Sauce,1,0.6,5.69,5,0,75.0
TXN-065441,2025-05-04,17,evening,Los Angeles,student,1,61.7,321.4,Signature Espresso Drinks,Caramel Apple Spice (Without Whipped Cream),Venti,5.6,none,0,0.0,6.79,360,83,0.0
TXN-065442,2024-04-16,14,afternoon,Seattle,student,0,46.7,313.2,Shaken Iced Beverages,Shaken Iced Tazo® Tea (With Classic Syrup),Grande,4.73,Extra Shot|Oat Milk,2,1.5,7.36,80,21,
TXN-065443,2025-10-20,19,evening,Los Angeles,afternoon_treat,0,68.1,325.1,Classic Espresso Drinks,Caffè Latte,Tall,3.94,none,0,0.0,4.83,100,14,75.0
TXN-065444,2025-11-21,12,lunch,New York,weekend_explorer,0,44.3,326.0,Signature Espresso Drinks,Caramel Macchiato,Venti,5.9,none,0,0.0,7.26,240,41,150.0
TXN-065445,2024-10-10,13,lunch,New York,weekend_explorer,0,54.2,316.5,Tazo® Tea Drinks,Tazo® Full-Leaf Tea Latte,Tall,3.45,none,0,0.0,4.12,120,23,
TXN-065446,2024-05-22,9,morning_rush,Houston,weekend_explorer,0,82.1,313.0,Coffee,Brewed Coffee,Grande,2.55,none,0,0.0,3.01,5,0,330.0
TXN-065447,2026-01-15,11,late_morning,Los Angeles,weekend_explorer,0,60.1,327.5,Frappuccino® Blended Coffee,Java Chip (Without Whipped Cream),Venti,5.4,Whipped Cream|Mocha Sauce,2,0.6,7.42,420,84,145.0
TXN-065448,2024-05-13,14,afternoon,Los Angeles,weekend_explorer,0,62.7,313.0,Coffee,Brewed Coffee,Grande,2.55,Vanilla Syrup|Caramel Drizzle|Mocha Sauce,3,1.8,5.14,5,0,330.0
TXN-065449,2024-06-30,18,evening,Houston,health_conscious,1,86.2,313.6,Coffee,Brewed Coffee,Tall,2.18,none,0,0.0,2.58,4,0,260.0
TXN-065450,2024-12-10,5,early_morning,New York,student,0,46.6,319.0,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),Grande,5.08,none,0,0.0,6.12,200,40,70.0
TXN-065451,2026-02-20,9,morning_rush,Seattle,afternoon_treat,0,36.2,327.5,Frappuccino® Blended Crème,Vanilla Bean (Without Whipped Cream),Grande,5.08,none,0,0.0,6.28,200,38,0.0
TXN-065452,2024-10-20,10,late_morning,Seattle,weekend_explorer,1,59.6,316.5,Signature Espresso Drinks,Caramel Macchiato,Grande,4.97,none,0,0.0,5.94,120,15,75.0
TXN-065453,2024-04-08,11,late_morning,Chicago,weekend_explorer,0,56.9,313.2,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),Venti,5.31,Vanilla Syrup|Oat Milk,2,1.3,7.81,340,76,140.0
TXN-065454,2025-06-29,9,morning_rush,Seattle,health_conscious,1,65.2,322.2,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),Grande,5.0,none,0,0.0,6.08,200,41,70.0
TXN-065455,2024-05-30,11,late_morning,New York,health_conscious,0,63.7,313.0,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Venti,4.69,Extra Shot,1,0.8,6.49,280,44,180.0
TXN-065456,2025-07-22,13,lunch,Seattle,afternoon_treat,0,67.0,323.3,Shaken Iced Beverages,Iced Brewed Coffee (With Classic Syrup),Tall,4.05,Caramel Drizzle|Whipped Cream,2,0.6,5.67,60,15,120.0
TXN-065457,2026-02-07,7,morning_rush,New York,morning_commuter,1,13.6,327.5,Coffee,Brewed Coffee,Grande,2.55,Oat Milk,1,0.7,4.02,5,0,330.0
